case_id,order_index,order,N,rep,seed,estimate,error,abs_error,runtime_s
gaussian_strong_d5,3,3-4-2,1024,6,2830007,0.5746449337606137,-2.0841233003277004e-5,2.0841233003277004e-5,0.008152875
gaussian_strong_d5,4,4-3-2,1024,6,2830007,0.5745836957870806,-8.207920653635625e-5,8.207920653635625e-5,0.005893333
gaussian_strong_d5,1,2-3-4,1024,7,2830008,0.5745945839010511,-7.119109256581435e-5,7.119109256581435e-5,0.005954333
gaussian_strong_d5,2,3-2-4,1024,7,2830008,0.5745320163008538,-0.00013375869276310848,0.00013375869276310848,0.005919542
gaussian_strong_d5,3,3-4-2,1024,7,2830008,0.5745320163008538,-0.00013375869276310848,0.00013375869276310848,0.005959542
gaussian_strong_d5,4,4-3-2,1024,7,2830008,0.5745945839010511,-7.119109256581435e-5,7.119109256581435e-5,0.005898875
gaussian_strong_d5,1,2-3-4,1024,8,2830009,0.574494836079383,-0.00017093891423392016,0.00017093891423392016,0.005874709
gaussian_strong_d5,2,3-2-4,1024,8,2830009,0.5746539501932375,-1.1824800379423017e-5,1.1824800379423017e-5,0.005853
gaussian_strong_d5,3,3-4-2,1024,8,2830009,0.5746539501932375,-1.1824800379423017e-5,1.1824800379423017e-5,0.0059035
gaussian_strong_d5,4,4-3-2,1024,8,2830009,0.574494836079383,-0.00017093891423392016,0.00017093891423392016,0.005891958
gaussian_strong_d5,1,2-3-4,1024,9,2830010,0.5747937829456946,0.00012800795207768,0.00012800795207768,0.005931667
gaussian_strong_d5,2,3-2-4,1024,9,2830010,0.574763576986817,9.78019932000862e-5,9.78019932000862e-5,0.005924458
gaussian_strong_d5,3,3-4-2,1024,9,2830010,0.574763576986817,9.78019932000862e-5,9.78019932000862e-5,0.005865916
gaussian_strong_d5,4,4-3-2,1024,9,2830010,0.5747937829456946,0.00012800795207768,0.00012800795207768,0.005912708
gaussian_strong_d5,1,2-3-4,1024,10,2830011,0.5746393986715177,-2.6376322099230798e-5,2.6376322099230798e-5,0.005945042
gaussian_strong_d5,2,3-2-4,1024,10,2830011,0.5745492249202182,-0.00011655007339872459,0.00011655007339872459,0.005943333
gaussian_strong_d5,3,3-4-2,1024,10,2830011,0.5745492249202182,-0.00011655007339872459,0.00011655007339872459,0.005854917
gaussian_strong_d5,4,4-3-2,1024,10,2830011,0.5746393986715177,-2.6376322099230798e-5,2.6376322099230798e-5,0.005844458
gaussian_strong_d5,1,2-3-4,1024,11,2830012,0.5746410055201894,-2.4769473427554978e-5,2.4769473427554978e-5,0.005978583
gaussian_strong_d5,2,3-2-4,1024,11,2830012,0.57458521646536,-8.055852825694654e-5,8.055852825694654e-5,0.005896958
gaussian_strong_d5,3,3-4-2,1024,11,2830012,0.57458521646536,-8.055852825694654e-5,8.055852825694654e-5,0.005821916
gaussian_strong_d5,4,4-3-2,1024,11,2830012,0.5746410055201894,-2.4769473427554978e-5,2.4769473427554978e-5,0.005911042
gaussian_strong_d5,1,2-3-4,1024,12,2830013,0.5748799327586614,0.00021415776504452033,0.00021415776504452033,0.006006083
gaussian_strong_d5,2,3-2-4,1024,12,2830013,0.5746854695237451,1.9694530128178123e-5,1.9694530128178123e-5,0.007812042
gaussian_strong_d5,3,3-4-2,1024,12,2830013,0.5746854695237451,1.9694530128178123e-5,1.9694530128178123e-5,0.006021125
gaussian_strong_d5,4,4-3-2,1024,12,2830013,0.5748799327586614,0.00021415776504452033,0.00021415776504452033,0.005931375
gaussian_strong_d5,1,2-3-4,1024,13,2830014,0.5747418899869361,7.611499331916516e-5,7.611499331916516e-5,0.00603275
gaussian_strong_d5,2,3-2-4,1024,13,2830014,0.5747239693000901,5.819430647313606e-5,5.819430647313606e-5,0.005887042
gaussian_strong_d5,3,3-4-2,1024,13,2830014,0.5747239693000901,5.819430647313606e-5,5.819430647313606e-5,0.005937792
gaussian_strong_d5,4,4-3-2,1024,13,2830014,0.5747418899869361,7.611499331916516e-5,7.611499331916516e-5,0.005885375
gaussian_strong_d5,1,2-3-4,1024,14,2830015,0.5748439947651035,0.0001782197714865763,0.0001782197714865763,0.005884125
gaussian_strong_d5,2,3-2-4,1024,14,2830015,0.5746900440574707,2.4269063853776807e-5,2.4269063853776807e-5,0.005893625
gaussian_strong_d5,3,3-4-2,1024,14,2830015,0.5746900440574707,2.4269063853776807e-5,2.4269063853776807e-5,0.005932833
gaussian_strong_d5,4,4-3-2,1024,14,2830015,0.5748439947651035,0.0001782197714865763,0.0001782197714865763,0.005884167
gaussian_strong_d5,1,2-3-4,1024,15,2830016,0.5745741895370218,-9.158545659515571e-5,9.158545659515571e-5,0.005931584
gaussian_strong_d5,2,3-2-4,1024,15,2830016,0.5745389125094322,-0.0001268624841846977,0.0001268624841846977,0.005887292
gaussian_strong_d5,3,3-4-2,1024,15,2830016,0.5745389125094322,-0.0001268624841846977,0.0001268624841846977,0.0058785
gaussian_strong_d5,4,4-3-2,1024,15,2830016,0.5745741895370218,-9.158545659515571e-5,9.158545659515571e-5,0.005862167
gaussian_strong_d5,1,2-3-4,1024,16,2830017,0.5745821005350237,-8.367445859325251e-5,8.367445859325251e-5,0.005894125
gaussian_strong_d5,2,3-2-4,1024,16,2830017,0.574683718234301,1.794324068404851e-5,1.794324068404851e-5,0.006915417
gaussian_strong_d5,3,3-4-2,1024,16,2830017,0.574683718234301,1.794324068404851e-5,1.794324068404851e-5,0.00591875
gaussian_strong_d5,4,4-3-2,1024,16,2830017,0.5745821005350237,-8.367445859325251e-5,8.367445859325251e-5,0.005810625
gaussian_strong_d5,1,2-3-4,1024,17,2830018,0.5745475679589562,-0.00011820703466070004,0.00011820703466070004,0.005977
gaussian_strong_d5,2,3-2-4,1024,17,2830018,0.5746833945150502,1.7619521433309693e-5,1.7619521433309693e-5,0.005939917
gaussian_strong_d5,3,3-4-2,1024,17,2830018,0.5746833945150502,1.7619521433309693e-5,1.7619521433309693e-5,0.005907417
gaussian_strong_d5,4,4-3-2,1024,17,2830018,0.5745475679589562,-0.00011820703466070004,0.00011820703466070004,0.005873459
gaussian_strong_d5,1,2-3-4,1024,18,2830019,0.5747013743218841,3.559932826713297e-5,3.559932826713297e-5,0.005963667
gaussian_strong_d5,2,3-2-4,1024,18,2830019,0.5747350197853328,6.924479171588338e-5,6.924479171588338e-5,0.005879875
gaussian_strong_d5,3,3-4-2,1024,18,2830019,0.5747350197853328,6.924479171588338e-5,6.924479171588338e-5,0.005795
gaussian_strong_d5,4,4-3-2,1024,18,2830019,0.5747013743218841,3.559932826713297e-5,3.559932826713297e-5,0.005821042
gaussian_strong_d5,1,2-3-4,1024,19,2830020,0.574918782842303,0.00025300784868609316,0.00025300784868609316,0.005934417
gaussian_strong_d5,2,3-2-4,1024,19,2830020,0.5746358111681679,-2.9963825449064174e-5,2.9963825449064174e-5,0.005883584
gaussian_strong_d5,3,3-4-2,1024,19,2830020,0.5746358111681679,-2.9963825449064174e-5,2.9963825449064174e-5,0.006833541
gaussian_strong_d5,4,4-3-2,1024,19,2830020,0.574918782842303,0.00025300784868609316,0.00025300784868609316,0.005932292
gaussian_strong_d5,1,2-3-4,1024,20,2830021,0.5744692352240204,-0.00019653976959654873,0.00019653976959654873,0.005919834
gaussian_strong_d5,2,3-2-4,1024,20,2830021,0.5746798319732602,1.4056979643295442e-5,1.4056979643295442e-5,0.005907125
gaussian_strong_d5,3,3-4-2,1024,20,2830021,0.5746798319732602,1.4056979643295442e-5,1.4056979643295442e-5,0.005959792
gaussian_strong_d5,4,4-3-2,1024,20,2830021,0.5744692352240204,-0.00019653976959654873,0.00019653976959654873,0.005891875
gaussian_strong_d5,1,2-3-4,1024,21,2830022,0.5747732779582929,0.0001075029646759873,0.0001075029646759873,0.005911708
gaussian_strong_d5,2,3-2-4,1024,21,2830022,0.5746826399197299,1.6864926112969414e-5,1.6864926112969414e-5,0.005877125
gaussian_strong_d5,3,3-4-2,1024,21,2830022,0.5746826399197299,1.6864926112969414e-5,1.6864926112969414e-5,0.005877334
gaussian_strong_d5,4,4-3-2,1024,21,2830022,0.5747732779582929,0.0001075029646759873,0.0001075029646759873,0.006562333
gaussian_strong_d5,1,2-3-4,1024,22,2830023,0.5745639930383458,-0.00010178195527110745,0.00010178195527110745,0.005894292
gaussian_strong_d5,2,3-2-4,1024,22,2830023,0.5746089086638694,-5.686632974755135e-5,5.686632974755135e-5,0.005819625
gaussian_strong_d5,3,3-4-2,1024,22,2830023,0.5746089086638694,-5.686632974755135e-5,5.686632974755135e-5,0.005861417
gaussian_strong_d5,4,4-3-2,1024,22,2830023,0.5745639930383458,-0.00010178195527110745,0.00010178195527110745,0.005845166
gaussian_strong_d5,1,2-3-4,1024,23,2830024,0.574345773695231,-0.00032000129838594127,0.00032000129838594127,0.005964167
gaussian_strong_d5,2,3-2-4,1024,23,2830024,0.5745739859038572,-9.178908975970845e-5,9.178908975970845e-5,0.005891292
gaussian_strong_d5,3,3-4-2,1024,23,2830024,0.5745739859038572,-9.178908975970845e-5,9.178908975970845e-5,0.005865125
gaussian_strong_d5,4,4-3-2,1024,23,2830024,0.574345773695231,-0.00032000129838594127,0.00032000129838594127,0.006475292
gaussian_strong_d5,1,2-3-4,1024,24,2830025,0.574741762290502,7.598729688507166e-5,7.598729688507166e-5,0.00604175
gaussian_strong_d5,2,3-2-4,1024,24,2830025,0.5745492002990978,-0.0001165746945190893,0.0001165746945190893,0.005891708
gaussian_strong_d5,3,3-4-2,1024,24,2830025,0.5745492002990978,-0.0001165746945190893,0.0001165746945190893,0.005851334
gaussian_strong_d5,4,4-3-2,1024,24,2830025,0.574741762290502,7.598729688507166e-5,7.598729688507166e-5,0.005868667
gaussian_strong_d5,1,2-3-4,1024,25,2830026,0.5746495973727975,-1.6177620819401994e-5,1.6177620819401994e-5,0.006101375
gaussian_strong_d5,2,3-2-4,1024,25,2830026,0.5746675519030331,1.7769094161623755e-6,1.7769094161623755e-6,0.005847875
gaussian_strong_d5,3,3-4-2,1024,25,2830026,0.5746675519030331,1.7769094161623755e-6,1.7769094161623755e-6,0.006433625
gaussian_strong_d5,4,4-3-2,1024,25,2830026,0.5746495973727975,-1.6177620819401994e-5,1.6177620819401994e-5,0.005905333
gaussian_strong_d5,1,2-3-4,1024,26,2830027,0.5746924623685089,2.6687374891976035e-5,2.6687374891976035e-5,0.005985583
gaussian_strong_d5,2,3-2-4,1024,26,2830027,0.574799501450936,0.00013372645731901667,0.00013372645731901667,0.005819333
gaussian_strong_d5,3,3-4-2,1024,26,2830027,0.574799501450936,0.00013372645731901667,0.00013372645731901667,0.005897
gaussian_strong_d5,4,4-3-2,1024,26,2830027,0.5746924623685089,2.6687374891976035e-5,2.6687374891976035e-5,0.006442375
gaussian_strong_d5,1,2-3-4,1024,27,2830028,0.5747050176195367,3.924262591981087e-5,3.924262591981087e-5,0.00595775
gaussian_strong_d5,2,3-2-4,1024,27,2830028,0.5746588313591637,-6.943634453193681e-6,6.943634453193681e-6,0.00595225
gaussian_strong_d5,3,3-4-2,1024,27,2830028,0.5746588313591637,-6.943634453193681e-6,6.943634453193681e-6,0.005879792
gaussian_strong_d5,4,4-3-2,1024,27,2830028,0.5747050176195367,3.924262591981087e-5,3.924262591981087e-5,0.006333666
gaussian_strong_d5,1,2-3-4,1024,28,2830029,0.5744928756965735,-0.00017289929704344953,0.00017289929704344953,0.005966042
gaussian_strong_d5,2,3-2-4,1024,28,2830029,0.5746780798085022,1.2304814885233384e-5,1.2304814885233384e-5,0.005888167
gaussian_strong_d5,3,3-4-2,1024,28,2830029,0.5746780798085022,1.2304814885233384e-5,1.2304814885233384e-5,0.006254875
gaussian_strong_d5,4,4-3-2,1024,28,2830029,0.5744928756965735,-0.00017289929704344953,0.00017289929704344953,0.005881834
gaussian_strong_d5,1,2-3-4,1024,29,2830030,0.5747002417386313,3.4466745014394284e-5,3.4466745014394284e-5,0.005843917
gaussian_strong_d5,2,3-2-4,1024,29,2830030,0.5745529247064892,-0.00011285028712770817,0.00011285028712770817,0.006246084
gaussian_strong_d5,3,3-4-2,1024,29,2830030,0.5745529247064892,-0.00011285028712770817,0.00011285028712770817,0.005856083
gaussian_strong_d5,4,4-3-2,1024,29,2830030,0.5747002417386313,3.4466745014394284e-5,3.4466745014394284e-5,0.005795084
gaussian_strong_d5,1,2-3-4,1024,30,2830031,0.5747175211557736,5.174616215664063e-5,5.174616215664063e-5,0.006161208
gaussian_strong_d5,2,3-2-4,1024,30,2830031,0.5746608593634115,-4.9156302054376155e-6,4.9156302054376155e-6,0.005907292
gaussian_strong_d5,3,3-4-2,1024,30,2830031,0.5746608593634115,-4.9156302054376155e-6,4.9156302054376155e-6,0.006101666
gaussian_strong_d5,4,4-3-2,1024,30,2830031,0.5747175211557736,5.174616215664063e-5,5.174616215664063e-5,0.005874375
gaussian_strong_d5,1,2-3-4,4096,1,2850002,0.5746414090946255,-2.436589899146302e-5,2.436589899146302e-5,0.02422425
gaussian_strong_d5,2,3-2-4,4096,1,2850002,0.5746253061261191,-4.0468867497867045e-5,4.0468867497867045e-5,0.024095625
gaussian_strong_d5,3,3-4-2,4096,1,2850002,0.5746253061261191,-4.0468867497867045e-5,4.0468867497867045e-5,0.024496292
gaussian_strong_d5,4,4-3-2,4096,1,2850002,0.5746414090946255,-2.436589899146302e-5,2.436589899146302e-5,0.02407725
gaussian_strong_d5,1,2-3-4,4096,2,2850003,0.5746841464291877,1.837143557081866e-5,1.837143557081866e-5,0.024364583
gaussian_strong_d5,2,3-2-4,4096,2,2850003,0.5746826591488394,1.688415522249631e-5,1.688415522249631e-5,0.024316708
gaussian_strong_d5,3,3-4-2,4096,2,2850003,0.5746826591488394,1.688415522249631e-5,1.688415522249631e-5,0.041706375
gaussian_strong_d5,4,4-3-2,4096,2,2850003,0.5746841464291877,1.837143557081866e-5,1.837143557081866e-5,0.169672375
gaussian_strong_d5,1,2-3-4,4096,3,2850004,0.5746752145443498,9.43955073284819e-6,9.43955073284819e-6,0.024201291
gaussian_strong_d5,2,3-2-4,4096,3,2850004,0.5746872494762888,2.1474482671868245e-5,2.1474482671868245e-5,0.024162167
gaussian_strong_d5,3,3-4-2,4096,3,2850004,0.5746872494762888,2.1474482671868245e-5,2.1474482671868245e-5,0.024188125
gaussian_strong_d5,4,4-3-2,4096,3,2850004,0.5746752145443498,9.43955073284819e-6,9.43955073284819e-6,0.02378
gaussian_strong_d5,1,2-3-4,4096,4,2850005,0.5746317583899997,-3.401660361723735e-5,3.401660361723735e-5,0.024138125
gaussian_strong_d5,2,3-2-4,4096,4,2850005,0.5746706179540847,4.842960467765778e-6,4.842960467765778e-6,0.025545833
gaussian_strong_d5,3,3-4-2,4096,4,2850005,0.5746706179540847,4.842960467765778e-6,4.842960467765778e-6,0.023805542
gaussian_strong_d5,4,4-3-2,4096,4,2850005,0.5746317583899997,-3.401660361723735e-5,3.401660361723735e-5,0.023687958
gaussian_strong_d5,1,2-3-4,4096,5,2850006,0.5747057270533592,3.995205974227645e-5,3.995205974227645e-5,0.025590167
gaussian_strong_d5,2,3-2-4,4096,5,2850006,0.5746559382599413,-9.836733675605558e-6,9.836733675605558e-6,0.024955166
gaussian_strong_d5,3,3-4-2,4096,5,2850006,0.5746559382599413,-9.836733675605558e-6,9.836733675605558e-6,0.024103709
gaussian_strong_d5,4,4-3-2,4096,5,2850006,0.5747057270533592,3.995205974227645e-5,3.995205974227645e-5,0.024068209
gaussian_strong_d5,1,2-3-4,4096,6,2850007,0.5746459259771134,-1.9849016503536987e-5,1.9849016503536987e-5,0.024154208
gaussian_strong_d5,2,3-2-4,4096,6,2850007,0.5746616669185164,-4.1080751005395655e-6,4.1080751005395655e-6,0.025653833
gaussian_strong_d5,3,3-4-2,4096,6,2850007,0.5746616669185164,-4.1080751005395655e-6,4.1080751005395655e-6,0.023988958
gaussian_strong_d5,4,4-3-2,4096,6,2850007,0.5746459259771134,-1.9849016503536987e-5,1.9849016503536987e-5,0.023896833
gaussian_strong_d5,1,2-3-4,4096,7,2850008,0.5746675695995432,1.7946059263085345e-6,1.7946059263085345e-6,0.023927083
gaussian_strong_d5,2,3-2-4,4096,7,2850008,0.574657746071614,-8.02892200291172e-6,8.02892200291172e-6,0.023999166
gaussian_strong_d5,3,3-4-2,4096,7,2850008,0.574657746071614,-8.02892200291172e-6,8.02892200291172e-6,0.025134459
gaussian_strong_d5,4,4-3-2,4096,7,2850008,0.5746675695995432,1.7946059263085345e-6,1.7946059263085345e-6,0.023749875
gaussian_strong_d5,1,2-3-4,4096,8,2850009,0.5746669875243117,1.2125306947385894e-6,1.2125306947385894e-6,0.0240835
gaussian_strong_d5,2,3-2-4,4096,8,2850009,0.574666619443424,8.444498070803164e-7,8.444498070803164e-7,0.023821458
gaussian_strong_d5,3,3-4-2,4096,8,2850009,0.574666619443424,8.444498070803164e-7,8.444498070803164e-7,0.0248065
gaussian_strong_d5,4,4-3-2,4096,8,2850009,0.5746669875243117,1.2125306947385894e-6,1.2125306947385894e-6,0.023823292
gaussian_strong_d5,1,2-3-4,4096,9,2850010,0.5747250458696517,5.92708760347449e-5,5.92708760347449e-5,0.023853833
gaussian_strong_d5,2,3-2-4,4096,9,2850010,0.574656240521915,-9.534471701933e-6,9.534471701933e-6,0.024527375
gaussian_strong_d5,3,3-4-2,4096,9,2850010,0.574656240521915,-9.534471701933e-6,9.534471701933e-6,0.02369925
gaussian_strong_d5,4,4-3-2,4096,9,2850010,0.5747250458696517,5.92708760347449e-5,5.92708760347449e-5,0.024511375
gaussian_strong_d5,1,2-3-4,4096,10,2850011,0.5746190316319284,-4.674336168852822e-5,4.674336168852822e-5,0.0240335
gaussian_strong_d5,2,3-2-4,4096,10,2850011,0.5746522666769202,-1.3508316696775324e-5,1.3508316696775324e-5,0.024211958
gaussian_strong_d5,3,3-4-2,4096,10,2850011,0.5746522666769202,-1.3508316696775324e-5,1.3508316696775324e-5,0.02445
gaussian_strong_d5,4,4-3-2,4096,10,2850011,0.5746190316319284,-4.674336168852822e-5,4.674336168852822e-5,0.023659416
gaussian_strong_d5,1,2-3-4,4096,11,2850012,0.5746503330249871,-1.5441968629792413e-5,1.5441968629792413e-5,0.02415675
gaussian_strong_d5,2,3-2-4,4096,11,2850012,0.5746590049019474,-6.7700916694946045e-6,6.7700916694946045e-6,0.024559667
gaussian_strong_d5,3,3-4-2,4096,11,2850012,0.5746590049019474,-6.7700916694946045e-6,6.7700916694946045e-6,0.023743791
gaussian_strong_d5,4,4-3-2,4096,11,2850012,0.5746503330249871,-1.5441968629792413e-5,1.5441968629792413e-5,0.026019292
gaussian_strong_d5,1,2-3-4,4096,12,2850013,0.5746792707120624,1.3495718445444282e-5,1.3495718445444282e-5,0.024737666
gaussian_strong_d5,2,3-2-4,4096,12,2850013,0.5746291393709971,-3.663562261979614e-5,3.663562261979614e-5,0.024226375
gaussian_strong_d5,3,3-4-2,4096,12,2850013,0.5746291393709971,-3.663562261979614e-5,3.663562261979614e-5,0.023892583
gaussian_strong_d5,4,4-3-2,4096,12,2850013,0.5746792707120624,1.3495718445444282e-5,1.3495718445444282e-5,0.188229458
gaussian_strong_d5,1,2-3-4,4096,13,2850014,0.5747083323361845,4.255734256752852e-5,4.255734256752852e-5,0.024150583
gaussian_strong_d5,2,3-2-4,4096,13,2850014,0.574657662039537,-8.112954079875223e-6,8.112954079875223e-6,0.024038
gaussian_strong_d5,3,3-4-2,4096,13,2850014,0.574657662039537,-8.112954079875223e-6,8.112954079875223e-6,0.024226208
gaussian_strong_d5,4,4-3-2,4096,13,2850014,0.5747083323361845,4.255734256752852e-5,4.255734256752852e-5,0.023770792
gaussian_strong_d5,1,2-3-4,4096,14,2850015,0.5746621027112478,-3.67228236908268e-6,3.67228236908268e-6,0.024107166
gaussian_strong_d5,2,3-2-4,4096,14,2850015,0.5746658687444115,9.375079457196733e-8,9.375079457196733e-8,0.024237417
gaussian_strong_d5,3,3-4-2,4096,14,2850015,0.5746658687444115,9.375079457196733e-8,9.375079457196733e-8,0.025257041
gaussian_strong_d5,4,4-3-2,4096,14,2850015,0.5746621027112478,-3.67228236908268e-6,3.67228236908268e-6,0.023818
gaussian_strong_d5,1,2-3-4,4096,15,2850016,0.5746840230361183,1.8248042501389783e-5,1.8248042501389783e-5,0.023967458
gaussian_strong_d5,2,3-2-4,4096,15,2850016,0.5746486773178292,-1.709767578772503e-5,1.709767578772503e-5,0.024461709
gaussian_strong_d5,3,3-4-2,4096,15,2850016,0.5746486773178292,-1.709767578772503e-5,1.709767578772503e-5,0.023766833
gaussian_strong_d5,4,4-3-2,4096,15,2850016,0.5746840230361183,1.8248042501389783e-5,1.8248042501389783e-5,0.024241916
gaussian_strong_d5,1,2-3-4,4096,16,2850017,0.5746938812415938,2.8106247976888987e-5,2.8106247976888987e-5,0.023821583
gaussian_strong_d5,2,3-2-4,4096,16,2850017,0.5746717048467558,5.92985313885297e-6,5.92985313885297e-6,0.023827791
gaussian_strong_d5,3,3-4-2,4096,16,2850017,0.5746717048467558,5.92985313885297e-6,5.92985313885297e-6,0.025015083
gaussian_strong_d5,4,4-3-2,4096,16,2850017,0.5746938812415938,2.8106247976888987e-5,2.8106247976888987e-5,0.023947208
gaussian_strong_d5,1,2-3-4,4096,17,2850018,0.5746952001245101,2.9425130893212526e-5,2.9425130893212526e-5,0.024005
gaussian_strong_d5,2,3-2-4,4096,17,2850018,0.5746586602312593,-7.114762357596227e-6,7.114762357596227e-6,0.023966292
gaussian_strong_d5,3,3-4-2,4096,17,2850018,0.5746586602312593,-7.114762357596227e-6,7.114762357596227e-6,0.023932875
gaussian_strong_d5,4,4-3-2,4096,17,2850018,0.5746952001245101,2.9425130893212526e-5,2.9425130893212526e-5,0.024121708
gaussian_strong_d5,1,2-3-4,4096,18,2850019,0.5746048441690669,-6.093082455005394e-5,6.093082455005394e-5,0.024947333
gaussian_strong_d5,2,3-2-4,4096,18,2850019,0.5746670651251515,1.2901315346036668e-6,1.2901315346036668e-6,0.024184
gaussian_strong_d5,3,3-4-2,4096,18,2850019,0.5746670651251515,1.2901315346036668e-6,1.2901315346036668e-6,0.023932708
gaussian_strong_d5,4,4-3-2,4096,18,2850019,0.5746048441690669,-6.093082455005394e-5,6.093082455005394e-5,0.023870834
gaussian_strong_d5,1,2-3-4,4096,19,2850020,0.5746622118689769,-3.5631246400047445e-6,3.5631246400047445e-6,0.02439225
gaussian_strong_d5,2,3-2-4,4096,19,2850020,0.5746572139272493,-8.561066367596126e-6,8.561066367596126e-6,0.024056541
gaussian_strong_d5,3,3-4-2,4096,19,2850020,0.5746572139272493,-8.561066367596126e-6,8.561066367596126e-6,0.02376325
gaussian_strong_d5,4,4-3-2,4096,19,2850020,0.5746622118689769,-3.5631246400047445e-6,3.5631246400047445e-6,0.02435325
gaussian_strong_d5,1,2-3-4,4096,20,2850021,0.5746734838381429,7.708844525944336e-6,7.708844525944336e-6,0.024235958
gaussian_strong_d5,2,3-2-4,4096,20,2850021,0.5746540046511258,-1.1770342491113084e-5,1.1770342491113084e-5,0.023725833
gaussian_strong_d5,3,3-4-2,4096,20,2850021,0.5746540046511258,-1.1770342491113084e-5,1.1770342491113084e-5,0.024178542
gaussian_strong_d5,4,4-3-2,4096,20,2850021,0.5746734838381429,7.708844525944336e-6,7.708844525944336e-6,0.023816208
gaussian_strong_d5,1,2-3-4,4096,21,2850022,0.5746531848471055,-1.259014651144863e-5,1.259014651144863e-5,0.024648792
gaussian_strong_d5,2,3-2-4,4096,21,2850022,0.5746736940252063,7.919031589365133e-6,7.919031589365133e-6,0.024568958
gaussian_strong_d5,3,3-4-2,4096,21,2850022,0.5746736940252063,7.919031589365133e-6,7.919031589365133e-6,0.023787125
gaussian_strong_d5,4,4-3-2,4096,21,2850022,0.5746531848471055,-1.259014651144863e-5,1.259014651144863e-5,0.024037708
gaussian_strong_d5,1,2-3-4,4096,22,2850023,0.574653395166063,-1.2379827553976597e-5,1.2379827553976597e-5,0.024323917
gaussian_strong_d5,2,3-2-4,4096,22,2850023,0.5746827559283226,1.69809347057015e-5,1.69809347057015e-5,0.02426325
gaussian_strong_d5,3,3-4-2,4096,22,2850023,0.5746827559283226,1.69809347057015e-5,1.69809347057015e-5,0.024250625
gaussian_strong_d5,4,4-3-2,4096,22,2850023,0.574653395166063,-1.2379827553976597e-5,1.2379827553976597e-5,0.039380333
gaussian_strong_d5,1,2-3-4,4096,23,2850024,0.5746828270281602,1.705203454327453e-5,1.705203454327453e-5,0.168830958
gaussian_strong_d5,2,3-2-4,4096,23,2850024,0.5746517002955559,-1.4074698061028457e-5,1.4074698061028457e-5,0.024030917
gaussian_strong_d5,3,3-4-2,4096,23,2850024,0.5746517002955559,-1.4074698061028457e-5,1.4074698061028457e-5,0.024062875
gaussian_strong_d5,4,4-3-2,4096,23,2850024,0.5746828270281602,1.705203454327453e-5,1.705203454327453e-5,0.023818958
gaussian_strong_d5,1,2-3-4,4096,24,2850025,0.5746570008238863,-8.77416973066314e-6,8.77416973066314e-6,0.024075584
gaussian_strong_d5,2,3-2-4,4096,24,2850025,0.5746889662668938,2.3191273276879087e-5,2.3191273276879087e-5,0.023946
gaussian_strong_d5,3,3-4-2,4096,24,2850025,0.5746889662668938,2.3191273276879087e-5,2.3191273276879087e-5,0.023997833
gaussian_strong_d5,4,4-3-2,4096,24,2850025,0.5746570008238863,-8.77416973066314e-6,8.77416973066314e-6,0.025157917
gaussian_strong_d5,1,2-3-4,4096,25,2850026,0.5746646088353998,-1.166158217102975e-6,1.166158217102975e-6,0.024225958
gaussian_strong_d5,2,3-2-4,4096,25,2850026,0.5746518211201355,-1.3953873481464818e-5,1.3953873481464818e-5,0.02409125
gaussian_strong_d5,3,3-4-2,4096,25,2850026,0.5746518211201355,-1.3953873481464818e-5,1.3953873481464818e-5,0.023768584
gaussian_strong_d5,4,4-3-2,4096,25,2850026,0.5746646088353998,-1.166158217102975e-6,1.166158217102975e-6,0.024043542
gaussian_strong_d5,1,2-3-4,4096,26,2850027,0.5746066301585349,-5.9144835082070024e-5,5.9144835082070024e-5,0.023966125
gaussian_strong_d5,2,3-2-4,4096,26,2850027,0.574676398090446,1.0623096829087686e-5,1.0623096829087686e-5,0.024007166
gaussian_strong_d5,3,3-4-2,4096,26,2850027,0.574676398090446,1.0623096829087686e-5,1.0623096829087686e-5,0.023630625
gaussian_strong_d5,4,4-3-2,4096,26,2850027,0.5746066301585349,-5.9144835082070024e-5,5.9144835082070024e-5,0.024887584
gaussian_strong_d5,1,2-3-4,4096,27,2850028,0.5746577199742642,-8.055019352748438e-6,8.055019352748438e-6,0.024243333
gaussian_strong_d5,2,3-2-4,4096,27,2850028,0.5746575670717654,-8.20792185152186e-6,8.20792185152186e-6,0.023676041
gaussian_strong_d5,3,3-4-2,4096,27,2850028,0.5746575670717654,-8.20792185152186e-6,8.20792185152186e-6,0.023837542
gaussian_strong_d5,4,4-3-2,4096,27,2850028,0.5746577199742642,-8.055019352748438e-6,8.055019352748438e-6,0.024040459
gaussian_strong_d5,1,2-3-4,4096,28,2850029,0.5746782714559026,1.2496462285627175e-5,1.2496462285627175e-5,0.023813292
gaussian_strong_d5,2,3-2-4,4096,28,2850029,0.5746493620268588,-1.641296675813919e-5,1.641296675813919e-5,0.025060917
gaussian_strong_d5,3,3-4-2,4096,28,2850029,0.5746493620268588,-1.641296675813919e-5,1.641296675813919e-5,0.024055958
gaussian_strong_d5,4,4-3-2,4096,28,2850029,0.5746782714559026,1.2496462285627175e-5,1.2496462285627175e-5,0.024064709
gaussian_strong_d5,1,2-3-4,4096,29,2850030,0.574626694311533,-3.908068208391402e-5,3.908068208391402e-5,0.023877542
gaussian_strong_d5,2,3-2-4,4096,29,2850030,0.5746596197689418,-6.155224675175042e-6,6.155224675175042e-6,0.025194417
