case_id,d,conditioning_dimension,rho,event,rule,N,rep,seed,method,estimate,reference,abs_error,generation_time_s,evaluation_time_s,total_runtime_s,generation_bytes,evaluation_bytes,generation_allocations,evaluation_allocations,hfunc_calls,hinv_calls,pair_cdf_calls
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,6,100840757,current_indicator,0.6484375,0.6427949737650774,0.0056425262349225624,0.025117167,3.871008125,3.896125292,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,7,100840758,current_indicator,0.671875,0.6427949737650774,0.029080026234922562,0.024673833,3.660555292,3.685229125,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,8,100840759,current_indicator,0.640625,0.6427949737650774,0.0021699737650774376,0.024541708,3.891621334,3.916163042,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,9,100840760,current_indicator,0.6328125,0.6427949737650774,0.009982473765077438,0.0249225,3.67521675,3.7001392500000003,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,10,100840761,current_indicator,0.64453125,0.6427949737650774,0.0017362762349225624,0.025128833,3.880488209,3.9056170420000003,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,11,100840762,current_indicator,0.640625,0.6427949737650774,0.0021699737650774376,0.0249835,3.650700291,3.675683791,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,12,100840763,current_indicator,0.67578125,0.6427949737650774,0.03298627623492256,0.025013708,3.823147584,3.848161292,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,13,100840764,current_indicator,0.625,0.6427949737650774,0.017794973765077438,0.024665542,3.682198292,3.706863834,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,14,100840765,current_indicator,0.6328125,0.6427949737650774,0.009982473765077438,0.025045917,3.846497958,3.871543875,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,15,100840766,current_indicator,0.65234375,0.6427949737650774,0.009548776234922562,0.024546792,3.656342625,3.6808894170000004,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,16,100840767,current_indicator,0.65234375,0.6427949737650774,0.009548776234922562,0.024568792,3.859628291,3.884197083,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,17,100840768,current_indicator,0.63671875,0.6427949737650774,0.0060762237650774376,0.0249475,3.662591666,3.687539166,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,18,100840769,current_indicator,0.6484375,0.6427949737650774,0.0056425262349225624,0.02490375,3.863555334,3.888459084,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,19,100840770,current_indicator,0.640625,0.6427949737650774,0.0021699737650774376,0.024583042,3.670024958,3.694608,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,20,100840771,current_indicator,0.61328125,0.6427949737650774,0.029513723765077438,0.024945,3.859573917,3.8845189170000003,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,21,100840772,current_indicator,0.66796875,0.6427949737650774,0.025173776234922562,0.024557958,3.679518125,3.704076083,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,22,100840773,current_indicator,0.66015625,0.6427949737650774,0.017361276234922562,0.025264833,3.8697115,3.8949763330000002,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,23,100840774,current_indicator,0.63671875,0.6427949737650774,0.0060762237650774376,0.024569375,3.671525208,3.696094583,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,24,100840775,current_indicator,0.66796875,0.6427949737650774,0.025173776234922562,0.024951833,3.853158875,3.878110708,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,25,100840776,current_indicator,0.62109375,0.6427949737650774,0.021701223765077438,0.025077417,3.649624167,3.6747015839999997,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,26,100840777,current_indicator,0.640625,0.6427949737650774,0.0021699737650774376,0.02520825,3.870827458,3.896035708,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,27,100840778,current_indicator,0.62890625,0.6427949737650774,0.013888723765077438,0.025045083,3.679038166,3.7040832490000004,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,28,100840779,current_indicator,0.63671875,0.6427949737650774,0.0060762237650774376,0.02449325,3.885791,3.91028425,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,29,100840780,current_indicator,0.6171875,0.6427949737650774,0.025607473765077438,0.025127041,3.654096666,3.6792237070000002,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,30,100840781,current_indicator,0.65625,0.6427949737650774,0.013455026234922562,0.024690958,3.857396208,3.882087166,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,2,100840753,reduced_conditional,0.6423129951628405,0.6427949737650774,0.00048197860223697653,0.031000416,1.217373,1.248373416,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,3,100840754,reduced_conditional,0.6416230710350643,0.6427949737650774,0.001171902730013108,0.0250295,1.219194375,1.244223875,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,4,100840755,reduced_conditional,0.6442423007816365,0.6427949737650774,0.0014473270165590302,0.024980959,1.225532959,1.250513918,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,5,100840756,reduced_conditional,0.6445622935029385,0.6427949737650774,0.0017673197378610395,0.024930667,1.214756375,1.2396870420000001,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,6,100840757,reduced_conditional,0.6379982464209045,0.6427949737650774,0.004796727344172913,0.02863375,1.243140959,1.271774709,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,7,100840758,reduced_conditional,0.6450600727513459,0.6427949737650774,0.0022650989862684767,0.025467292,1.216596083,1.242063375,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,8,100840759,reduced_conditional,0.6356249520098772,0.6427949737650774,0.007170021755200207,0.025087125,1.217970458,1.243057583,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,9,100840760,reduced_conditional,0.6465536676125291,0.6427949737650774,0.003758693847451644,0.025853791,1.218357625,1.2442114160000002,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,10,100840761,reduced_conditional,0.6383434837092682,0.6427949737650774,0.0044514900558092485,0.025278084,1.21369625,1.238974334,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,11,100840762,reduced_conditional,0.6425563884959673,0.6427949737650774,0.00023858526911013644,0.025442791,1.220053417,1.2454962079999998,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,12,100840763,reduced_conditional,0.641041129460393,0.6427949737650774,0.0017538443046843932,0.025271875,1.219707833,1.244979708,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,13,100840764,reduced_conditional,0.6468912255073546,0.6427949737650774,0.004096251742277124,0.025569375,1.216125542,1.2416949169999998,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,14,100840765,reduced_conditional,0.642234959427518,0.6427949737650774,0.0005600143375594779,0.025538584,1.217021125,1.242559709,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,15,100840766,reduced_conditional,0.6480829940371565,0.6427949737650774,0.005288020272079086,0.0493565,1.213250917,1.2626074170000001,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,16,100840767,reduced_conditional,0.647931465360964,0.6427949737650774,0.005136491595886583,0.204211167,1.219729959,1.423941126,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,17,100840768,reduced_conditional,0.6363939075242689,0.6427949737650774,0.006401066240808495,0.02419925,1.215284375,1.2394836249999999,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,18,100840769,reduced_conditional,0.6405087149356592,0.6427949737650774,0.0022862588294182418,0.024154083,1.213990833,1.238144916,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,19,100840770,reduced_conditional,0.6447595924992859,0.6427949737650774,0.001964618734208501,0.025958291,1.213989541,1.239947832,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,20,100840771,reduced_conditional,0.6473080442146468,0.6427949737650774,0.00451307044956939,0.02407225,1.220246292,1.2443185419999998,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,21,100840772,reduced_conditional,0.6407678589722277,0.6427949737650774,0.0020271147928497824,0.025333417,1.218453083,1.2437865,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,22,100840773,reduced_conditional,0.6430746066835077,0.6427949737650774,0.0002796329184302504,0.025198667,1.216347708,1.241546375,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,23,100840774,reduced_conditional,0.6408092022691708,0.6427949737650774,0.0019857714959066186,0.025080541,1.219217916,1.244298457,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,24,100840775,reduced_conditional,0.6425666084941863,0.6427949737650774,0.00022836527089109548,0.024956459,1.216447083,1.241403542,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,25,100840776,reduced_conditional,0.6443322878203472,0.6427949737650774,0.0015373140552698006,0.025378792,1.213323625,1.2387024169999998,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,26,100840777,reduced_conditional,0.6471820464043201,0.6427949737650774,0.004387072639242651,0.025372458,1.218559375,1.243931833,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,27,100840778,reduced_conditional,0.6471072096723418,0.6427949737650774,0.004312235907264372,0.025311417,1.218756625,1.2440680419999999,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,28,100840779,reduced_conditional,0.6446397435522643,0.6427949737650774,0.0018447697871868396,0.025624542,1.213925166,1.2395497080000002,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,29,100840780,reduced_conditional,0.6373680416858267,0.6427949737650774,0.0054269320792507125,0.025058416,1.219786083,1.244844499,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,256,30,100840781,reduced_conditional,0.6409353616444685,0.6427949737650774,0.0018596121206089222,0.025849333,1.220590542,1.246439875,28109520,112,7940,2,3700480,1216768,256
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,1,100917552,reduced_conditional,0.6387944457684871,0.6427949737650774,0.004000527996590342,0.124298584,4.879878959,5.004177543,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,2,100917553,reduced_conditional,0.6433586804597768,0.6427949737650774,0.0005637066946994063,0.276578125,4.875330167,5.151908292000001,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,3,100917554,reduced_conditional,0.6435490844983803,0.6427949737650774,0.0007541107333028929,0.098170333,4.871246125,4.9694164579999995,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,4,100917555,reduced_conditional,0.641492419244682,0.6427949737650774,0.0013025545203954048,0.104056791,4.885400417,4.989457207999999,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,5,100917556,reduced_conditional,0.6411111895295769,0.6427949737650774,0.0016837842355005295,0.097258791,4.873164625,4.970423416,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,6,100917557,reduced_conditional,0.6425022593882318,0.6427949737650774,0.0002927143768456375,0.101970083,4.8791545,4.981124583000001,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,7,100917558,reduced_conditional,0.6437613842163451,0.6427949737650774,0.000966410451267663,0.1016425,4.874726792,4.976369291999999,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,8,100917559,reduced_conditional,0.6424996963113122,0.6427949737650774,0.0002952774537652303,0.098411167,4.875524834,4.973936001,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,9,100917560,reduced_conditional,0.6436910501738079,0.6427949737650774,0.0008960764087304618,0.098066916,4.874022417,4.9720893329999996,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,10,100917561,reduced_conditional,0.6421425587312135,0.6427949737650774,0.000652415033863929,0.298910416,4.869632708,5.168543124,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,11,100917562,reduced_conditional,0.6427235049114174,0.6427949737650774,7.146885366005051e-5,0.099591041,4.874588166,4.974179207,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,12,100917563,reduced_conditional,0.6427983514164811,0.6427949737650774,3.377651403679849e-6,0.097650417,4.868279875,4.9659302919999995,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,13,100917564,reduced_conditional,0.6429237139691599,0.6427949737650774,0.0001287402040824892,0.098091167,4.871811458,4.969902625,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,14,100917565,reduced_conditional,0.6414766975963033,0.6427949737650774,0.001318276168774113,0.098310458,4.869231375,4.967541833,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,15,100917566,reduced_conditional,0.6420744338082242,0.6427949737650774,0.0007205399568532833,0.097765916,4.8770755,4.974841416,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,16,100917567,reduced_conditional,0.6412308595432621,0.6427949737650774,0.0015641142218153492,0.097829125,4.870228875,4.968057999999999,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,17,100917568,reduced_conditional,0.6412210836871662,0.6427949737650774,0.0015738900779111997,0.098470417,4.876751709,4.975222125999999,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,18,100917569,reduced_conditional,0.6400386417890249,0.6427949737650774,0.0027563319760525173,0.119636375,4.867777375,4.98741375,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,19,100917570,reduced_conditional,0.6418008624601792,0.6427949737650774,0.0009941113048982375,0.271134792,4.870143666,5.1412784579999995,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,20,100917571,reduced_conditional,0.6404079221691107,0.6427949737650774,0.0023870515959667493,0.097367917,4.880855834,4.978223751,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,21,100917572,reduced_conditional,0.6430294537788601,0.6427949737650774,0.00023448001378267858,0.098423083,4.8711305,4.969553583,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,22,100917573,reduced_conditional,0.6413530291501336,0.6427949737650774,0.0014419446149438464,0.098461291,4.87370875,4.972170041,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,23,100917574,reduced_conditional,0.6453450776146493,0.6427949737650774,0.002550103849571883,0.097903416,4.863165875,4.961069291,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,24,100917575,reduced_conditional,0.6429871434313458,0.6427949737650774,0.0001921696662683381,0.098054542,4.872489666,4.970544208,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,25,100917576,reduced_conditional,0.6413468911406129,0.6427949737650774,0.0014480826244644973,0.102092916,4.876571,4.978663916,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,26,100917577,reduced_conditional,0.6417193188184224,0.6427949737650774,0.0010756549466550691,0.097949875,4.873989167,4.971939042000001,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,27,100917578,reduced_conditional,0.6426090183289314,0.6427949737650774,0.00018595543614607912,0.300382042,4.87352325,5.173905292,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,28,100917579,reduced_conditional,0.6439006641673952,0.6427949737650774,0.0011056904023177827,0.096982541,4.87314475,4.970127291,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,29,100917580,reduced_conditional,0.6408647424714925,0.6427949737650774,0.0019302312935849386,0.098255667,4.877245292,4.975500959,103873760,112,8541,2,14801920,4867072,1024
equicorr_cdf_rho0_3_d100,100,98,0.3,cdf,sobol_owen,1024,30,100917581,reduced_conditional,0.6434856262700192,0.6427949737650774,0.0006906525049417134,0.098647834,4.865037,4.963684834,103873760,112,8541,2,14801920,4867072,1024
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,2,100840753,current_indicator,0.49609375,0.5480453084287159,0.051951558428715905,0.024070167,3.905017292,3.9290874590000002,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,3,100840754,current_indicator,0.54296875,0.5480453084287159,0.005076558428715905,0.024976416,3.675778167,3.7007545829999997,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,4,100840755,current_indicator,0.55859375,0.5480453084287159,0.010548441571284095,0.025120167,3.909333208,3.934453375,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,5,100840756,current_indicator,0.578125,0.5480453084287159,0.030079691571284095,0.02469275,3.6725215,3.69721425,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,6,100840757,current_indicator,0.5546875,0.5480453084287159,0.006642191571284095,0.025173042,3.873306167,3.898479209,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,7,100840758,current_indicator,0.58203125,0.5480453084287159,0.033985941571284095,0.025537667,3.675237042,3.700774709,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,8,100840759,current_indicator,0.55859375,0.5480453084287159,0.010548441571284095,0.02509725,3.875484875,3.900582125,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,9,100840760,current_indicator,0.5546875,0.5480453084287159,0.006642191571284095,0.02518,3.682665208,3.707845208,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,10,100840761,current_indicator,0.546875,0.5480453084287159,0.001170308428715905,0.024939333,3.821828083,3.846767416,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,11,100840762,current_indicator,0.5546875,0.5480453084287159,0.006642191571284095,0.024703,3.660107791,3.6848107910000003,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,12,100840763,current_indicator,0.5546875,0.5480453084287159,0.006642191571284095,0.024525209,3.863383833,3.887909042,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,13,100840764,current_indicator,0.5234375,0.5480453084287159,0.024607808428715905,0.0246005,3.684977916,3.709578416,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,14,100840765,current_indicator,0.5078125,0.5480453084287159,0.040232808428715905,0.024564916,3.855522959,3.880087875,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,15,100840766,current_indicator,0.5859375,0.5480453084287159,0.037892191571284095,0.024941292,3.690880667,3.715821959,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,16,100840767,current_indicator,0.55859375,0.5480453084287159,0.010548441571284095,0.025090459,3.87796075,3.903051209,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,17,100840768,current_indicator,0.51953125,0.5480453084287159,0.028514058428715905,0.024074625,3.6694775,3.693552125,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,18,100840769,current_indicator,0.52734375,0.5480453084287159,0.020701558428715905,0.025100541,3.892875833,3.917976374,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,19,100840770,current_indicator,0.5703125,0.5480453084287159,0.022267191571284095,0.025245625,3.786518125,3.8117637500000003,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,20,100840771,current_indicator,0.5546875,0.5480453084287159,0.006642191571284095,0.02488875,3.975070667,3.999959417,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,21,100840772,current_indicator,0.54296875,0.5480453084287159,0.005076558428715905,0.0245695,3.729083917,3.753653417,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,22,100840773,current_indicator,0.5546875,0.5480453084287159,0.006642191571284095,0.024913209,3.968758958,3.993672167,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,23,100840774,current_indicator,0.5234375,0.5480453084287159,0.024607808428715905,0.025071834,3.725887708,3.750959542,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,24,100840775,current_indicator,0.55859375,0.5480453084287159,0.010548441571284095,0.031214375,3.940057084,3.971271459,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,25,100840776,current_indicator,0.546875,0.5480453084287159,0.001170308428715905,0.025415041,3.718113041,3.743528082,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,26,100840777,current_indicator,0.515625,0.5480453084287159,0.032420308428715905,0.025286917,3.921504166,3.946791083,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,27,100840778,current_indicator,0.5703125,0.5480453084287159,0.022267191571284095,0.024757959,3.696125459,3.720883418,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,28,100840779,current_indicator,0.5390625,0.5480453084287159,0.008982808428715905,0.025215042,3.901240125,3.9264551670000003,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,29,100840780,current_indicator,0.5,0.5480453084287159,0.048045308428715905,0.025045125,3.725581583,3.750626708,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,30,100840781,current_indicator,0.53515625,0.5480453084287159,0.012889058428715905,0.02433875,3.948723083,3.973061833,28109520,6718428272,7940,333321,NaN,NaN,NaN
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,2,100840753,reduced_conditional,0.5388204894659747,0.5480453084287159,0.009224818962741188,0.03000125,1.753304167,1.783305417,28109520,112,7940,2,4967424,1216768,1024
equicorr_interior_rho0_3_d100,100,98,0.3,interior,sobol_owen,256,3,100840754,reduced_conditional,0.545604829302896,0.5480453084287159,0.0024404791258199054,0.024203834,1.755982292,1.7801861259999998,28109520,112,7940,2,4967424,1216768,1024
