industry,transform,pattern_index,pattern,terminal_adjacent,integration_dimension,N,R,seed,model_probability,numerical_se,empirical_frequency,runtime_s
Hlth,absolute,104,5-2-1-4-3,false,3,4096,8,9050401,0.008522024897546472,1.3423937329649831e-6,0.009457755359394703,1.044470583
Hlth,absolute,105,5-2-3-1-4,false,3,4096,8,9050501,0.008814455303957117,8.737974680958074e-7,0.007356031946195881,0.764509083
Hlth,absolute,106,5-2-3-4-1,false,3,4096,8,9050601,0.008664067196461568,1.2778005395800497e-6,0.007776376628835646,0.900512375
Hlth,absolute,107,5-2-4-1-3,true,4,4096,8,9050701,0.009160469797067331,5.811003097877677e-6,0.006725514922236234,0.873333834
Hlth,absolute,108,5-2-4-3-1,true,4,4096,8,9050801,0.008890225660509642,1.0643469582938368e-6,0.009247583018074821,0.817310834
Hlth,absolute,109,5-3-1-2-4,true,4,4096,8,9050901,0.008998776270266186,4.777629915852556e-6,0.007356031946195881,0.771962042
Hlth,absolute,110,5-3-1-4-2,true,4,4096,8,9051001,0.00855758598284123,7.426555554774957e-6,0.00819672131147541,0.776544708
Hlth,absolute,111,5-3-2-1-4,false,3,4096,8,9051101,0.008868944374460902,1.373214849327334e-6,0.007566204287515763,0.75369825
Hlth,absolute,112,5-3-2-4-1,true,4,4096,8,9051201,0.008572373614358088,6.1879630379335e-6,0.009878100042034469,1.043792084
Hlth,absolute,113,5-3-4-1-2,false,3,4096,8,9051301,0.00772545568798392,1.92313940363116e-6,0.008617065994115174,1.006836084
Hlth,absolute,114,5-3-4-2-1,true,4,4096,8,9051401,0.007833540021730352,5.102353838803535e-6,0.006305170239596469,0.871894458
Hlth,absolute,115,5-4-1-2-3,false,3,4096,8,9051501,0.007951979568249683,1.0558368680833407e-6,0.007145859604875998,0.946744166
Hlth,absolute,116,5-4-1-3-2,false,3,4096,8,9051601,0.007548246658648669,5.520849330799142e-7,0.009878100042034469,0.805964375
Hlth,absolute,117,5-4-2-1-3,true,4,4096,8,9051701,0.008685558149946848,5.812446900320375e-6,0.008406893652795292,0.841342792
Hlth,absolute,118,5-4-2-3-1,true,4,4096,8,9051801,0.008346430992359589,1.5784716221582895e-6,0.007356031946195881,0.833835209
Hlth,absolute,119,5-4-3-1-2,false,3,4096,8,9051901,0.007437163735002745,8.877099687418879e-7,0.00546448087431694,0.760310167
Hlth,absolute,120,5-4-3-2-1,false,3,4096,8,9052001,0.007539165824888733,9.232104759099236e-7,0.009667927700714587,0.774656208
Utils,returns,1,1-2-3-4-5,true,4,4096,8,9940101,0.007159293207176114,6.418393445694713e-6,0.011095130470515718,1.025032
Utils,returns,2,1-2-3-5-4,true,4,4096,8,9940201,0.006543664312007031,2.652775369165937e-6,0.00513663447709061,0.733094458
Utils,returns,3,1-2-4-3-5,false,3,4096,8,9940301,0.007793876417880378,2.5525143390149257e-6,0.007396753647010479,0.418509875
Utils,returns,4,1-2-4-5-3,false,3,4096,8,9940401,0.008362442948398437,2.5360598612115767e-6,0.008835011300595849,0.378948792
Utils,returns,5,1-2-5-3-4,false,3,4096,8,9940501,0.006776860335559726,1.557808934892715e-6,0.007396753647010479,0.406123709
Utils,returns,6,1-2-5-4-3,false,3,4096,8,9940601,0.00803144708304645,1.049968062981789e-6,0.008013149784261353,0.406791084
Utils,returns,7,1-3-2-4-5,true,4,4096,8,9940701,0.007890453813349102,3.6781627661471025e-6,0.006369426751592357,0.51292075
Utils,returns,8,1-3-2-5-4,true,4,4096,8,9940801,0.006897168660592423,1.9979546961418477e-6,0.006780357509759606,0.490494625
Utils,returns,9,1-3-4-2-5,false,3,4096,8,9940901,0.009464124580167828,2.7862891353127915e-6,0.010067803575097596,0.422784083
Utils,returns,10,1-3-4-5-2,false,3,4096,8,9941001,0.009630738607126307,1.226486845049294e-6,0.007807684405177728,0.404845708
Utils,returns,11,1-3-5-2-4,false,3,4096,8,9941101,0.006948913778855396,2.366101910264081e-6,0.008013149784261353,0.736119084
Utils,returns,12,1-3-5-4-2,false,3,4096,8,9941201,0.008195970612493574,1.4197059352596975e-6,0.007602219026094103,0.459761
Utils,returns,13,1-4-2-3-5,true,4,4096,8,9941301,0.009394276078900385,3.92165078355644e-6,0.005958495993425108,0.581350958
Utils,returns,14,1-4-2-5-3,false,3,4096,8,9941401,0.009293082636637017,2.6590593861440764e-6,0.009656872816930347,0.411029459
Utils,returns,15,1-4-3-2-5,true,4,4096,8,9941501,0.01039670044283849,4.1372854972591535e-6,0.007602219026094103,0.539257917
Utils,returns,16,1-4-3-5-2,false,3,4096,8,9941601,0.010498965541343443,1.7695581871478572e-6,0.007602219026094103,0.383582792
Utils,returns,17,1-4-5-2-3,true,4,4096,8,9941701,0.009313312613888403,1.8940691614388296e-6,0.007807684405177728,0.543007917
Utils,returns,18,1-4-5-3-2,true,4,4096,8,9941801,0.009619245621058991,1.8857102290163996e-6,0.01027326895418122,0.525200042
Utils,returns,19,1-5-2-3-4,true,4,4096,8,9941901,0.00668559553751722,6.79085501731058e-6,0.007602219026094103,0.532852916
Utils,returns,20,1-5-2-4-3,false,3,4096,8,9942001,0.0078906522270263,3.769746280524508e-6,0.008629545921512225,0.571137917
Utils,returns,21,1-5-3-2-4,true,4,4096,8,9942101,0.006573801947314379,1.1498542770274711e-5,0.008629545921512225,0.503951458
Utils,returns,22,1-5-3-4-2,false,3,4096,8,9942201,0.007665505863306199,1.215747895114578e-6,0.006780357509759606,0.355742625
Utils,returns,23,1-5-4-2-3,true,4,4096,8,9942301,0.008366571451953006,7.469330086369805e-6,0.008629545921512225,0.439527292
Utils,returns,24,1-5-4-3-2,true,4,4096,8,9942401,0.00836404472019547,7.875276778266655e-6,0.0084240805424286,0.427525625
Utils,returns,25,2-1-3-4-5,false,3,4096,8,9942501,0.006446244871413159,5.78412778604425e-7,0.006163961372508732,0.366639875
Utils,returns,26,2-1-3-5-4,false,3,4096,8,9942601,0.007209532031626633,7.340591600663873e-7,0.007191288267926854,0.350904792
Utils,returns,27,2-1-4-3-5,false,3,4096,8,9942701,0.006747689870394198,4.0785448828916965e-7,0.0084240805424286,0.379620375
Utils,returns,28,2-1-4-5-3,false,3,4096,8,9942801,0.008180723873117829,1.4850695180302654e-7,0.007396753647010479,0.352504917
Utils,returns,29,2-1-5-3-4,false,3,4096,8,9942901,0.007869008110115977,2.5033032892142703e-6,0.009451407437846723,0.362553417
Utils,returns,30,2-1-5-4-3,false,3,4096,8,9943001,0.008572815758840452,4.881471173119539e-7,0.010067803575097596,0.582226209
Utils,returns,31,2-3-1-4-5,true,4,4096,8,9943101,0.006675194217983025,4.0151600026995867e-7,0.008013149784261353,0.515560375
Utils,returns,32,2-3-1-5-4,true,4,4096,8,9943201,0.007949645594741789,7.400292841399782e-7,0.009656872816930347,0.466157542
Utils,returns,33,2-3-4-1-5,true,4,4096,8,9943301,0.006548176915131055,1.2005222747879589e-6,0.007602219026094103,0.463023792
Utils,returns,34,2-3-4-5-1,true,4,4096,8,9943401,0.007287627385311585,8.261507163826405e-6,0.009451407437846723,0.463407875
Utils,returns,35,2-3-5-1-4,true,4,4096,8,9943501,0.009622102847735306,7.611675024493856e-7,0.009862338196013972,0.485226416
Utils,returns,36,2-3-5-4-1,true,4,4096,8,9943601,0.00894967492460224,1.8630104747747328e-6,0.008218615163344977,0.487200541
Utils,returns,37,2-4-1-3-5,false,3,4096,8,9943701,0.006840814628829505,4.0293727557807145e-7,0.007191288267926854,0.356914541
Utils,returns,38,2-4-1-5-3,false,3,4096,8,9943801,0.008229206959658347,3.191681906995248e-7,0.007191288267926854,0.327608625
Utils,returns,39,2-4-3-1-5,false,3,4096,8,9943901,0.0064795515180829715,3.111310319581908e-7,0.005753030614341483,0.655694125
Utils,returns,40,2-4-3-5-1,false,3,4096,8,9944001,0.007006702968273196,1.4879272594139353e-6,0.008218615163344977,0.397119375
Utils,returns,41,2-4-5-1-3,false,3,4096,8,9944101,0.008641744876042131,5.57396669905304e-7,0.008013149784261353,0.396962958
Utils,returns,42,2-4-5-3-1,false,3,4096,8,9944201,0.007826721990315845,6.548413291471303e-7,0.0084240805424286,0.3848945
Utils,returns,43,2-5-1-3-4,false,3,4096,8,9944301,0.009552098428164166,5.283490793160646e-7,0.007396753647010479,0.374523167
Utils,returns,44,2-5-1-4-3,false,3,4096,8,9944401,0.009970362990887612,3.984765226335352e-7,0.006369426751592357,0.320418292
Utils,returns,45,2-5-3-1-4,false,3,4096,8,9944501,0.010553241796017217,3.4473766611037957e-7,0.007396753647010479,0.352953042
Utils,returns,46,2-5-3-4-1,false,3,4096,8,9944601,0.010131126446853708,1.5112167756298459e-6,0.007396753647010479,0.371146041
Utils,returns,47,2-5-4-1-3,false,3,4096,8,9944701,0.009997175404054277,1.4807718271329262e-7,0.008013149784261353,0.341307541
Utils,returns,48,2-5-4-3-1,false,3,4096,8,9944801,0.009340509937455095,8.468180649119742e-7,0.009040476679679475,0.3769205
Utils,returns,49,3-1-2-4-5,false,3,4096,8,9944901,0.008406859113554882,3.0408358098002674e-6,0.008218615163344977,0.373377916
Utils,returns,50,3-1-2-5-4,false,3,4096,8,9945001,0.008326950221656405,5.242723982927046e-7,0.006780357509759606,0.580293083
Utils,returns,51,3-1-4-2-5,false,3,4096,8,9945101,0.00931759627452628,1.8204455879016717e-6,0.008835011300595849,0.370061833
Utils,returns,52,3-1-4-5-2,false,3,4096,8,9945201,0.008970279156142173,1.4502896443871716e-7,0.0084240805424286,0.3444135
Utils,returns,53,3-1-5-2-4,false,3,4096,8,9945301,0.008294655117280428,2.099002949127711e-6,0.008218615163344977,0.333180541
Utils,returns,54,3-1-5-4-2,false,3,4096,8,9945401,0.00820784322204132,2.805585424707768e-7,0.009451407437846723,0.324911917
Utils,returns,55,3-2-1-4-5,true,4,4096,8,9945501,0.007940816067057752,8.939141709623654e-7,0.010478734333264845,0.502060416
Utils,returns,56,3-2-1-5-4,true,4,4096,8,9945601,0.008781847978835447,8.719651382316316e-7,0.006780357509759606,0.492397667
Utils,returns,57,3-2-4-1-5,true,4,4096,8,9945701,0.00771837063325724,6.074829820421093e-7,0.007807684405177728,0.474750125
Utils,returns,58,3-2-4-5-1,true,4,4096,8,9945801,0.007908779311730823,1.1594308368277068e-5,0.007396753647010479,0.470895333
Utils,returns,59,3-2-5-1-4,true,4,4096,8,9945901,0.010284170410730353,1.1630713422635125e-6,0.007807684405177728,0.473176917
Utils,returns,60,3-2-5-4-1,true,4,4096,8,9946001,0.009451704285157967,2.1025470289654046e-6,0.011095130470515718,0.743472708
Utils,returns,61,3-4-1-2-5,false,3,4096,8,9946101,0.009096937445451155,8.933164962893839e-7,0.010684199712348469,0.338164958
Utils,returns,62,3-4-1-5-2,false,3,4096,8,9946201,0.008698851335108577,2.468637855692593e-7,0.007602219026094103,0.315076834
Utils,returns,63,3-4-2-1-5,false,3,4096,8,9946301,0.00814221305216301,7.36001163056905e-7,0.007396753647010479,0.3475355
Utils,returns,64,3-4-2-5-1,false,3,4096,8,9946401,0.007741753842153073,3.202394869666332e-6,0.008013149784261353,0.346044625
Utils,returns,65,3-4-5-1-2,false,3,4096,8,9946501,0.007876313240605604,3.4353106939115555e-7,0.006369426751592357,0.318370958
Utils,returns,66,3-4-5-2-1,false,3,4096,8,9946601,0.0077855793792734815,8.519672256048916e-7,0.009245942058763099,0.355721917
Utils,returns,67,3-5-1-2-4,false,3,4096,8,9946701,0.008693078208089509,3.763437968232821e-7,0.009656872816930347,0.358987417
Utils,returns,68,3-5-1-4-2,false,3,4096,8,9946801,0.007990213805318874,1.5750419820128347e-7,0.009451407437846723,0.332047834
Utils,returns,69,3-5-2-1-4,false,3,4096,8,9946901,0.010190798656117106,5.723894179058603e-7,0.006574892130675981,0.356051
Utils,returns,70,3-5-2-4-1,false,3,4096,8,9947001,0.009652067252456691,3.8791641272886045e-6,0.005753030614341483,0.363429042
Utils,returns,71,3-5-4-1-2,false,3,4096,8,9947101,0.007868397577260225,9.936300499849131e-8,0.009451407437846723,0.568676542
Utils,returns,72,3-5-4-2-1,false,3,4096,8,9947201,0.008232129512936563,1.305735422403331e-6,0.006780357509759606,0.372502333
Utils,returns,73,4-1-2-3-5,true,4,4096,8,9947301,0.009724985637640963,1.6520941308722395e-6,0.008835011300595849,0.494335084
Utils,returns,74,4-1-2-5-3,false,3,4096,8,9947401,0.009098460114286501,1.6683262577941892e-7,0.009451407437846723,0.3634675
Utils,returns,75,4-1-3-2-5,true,4,4096,8,9947501,0.010576889852762296,3.651454522129144e-6,0.008218615163344977,0.517331083
Utils,returns,76,4-1-3-5-2,false,3,4096,8,9947601,0.009843207891861425,2.1427403282327723e-7,0.00698582288884323,0.369933
Utils,returns,77,4-1-5-2-3,true,4,4096,8,9947701,0.008868384204903816,8.307124312989869e-7,0.011095130470515718,0.456931666
Utils,returns,78,4-1-5-3-2,true,4,4096,8,9947801,0.008976546410017236,6.537306625951882e-7,0.0084240805424286,0.4757425
Utils,returns,79,4-2-1-3-5,false,3,4096,8,9947901,0.008271005133456735,4.7510083879103786e-7,0.007807684405177728,0.404320167
Utils,returns,80,4-2-1-5-3,false,3,4096,8,9948001,0.008338914729733839,2.4908864250104737e-7,0.009245942058763099,0.410033083
Utils,returns,81,4-2-3-1-5,true,4,4096,8,9948101,0.007720329669951037,9.055993960108777e-7,0.010478734333264845,0.697334333
Utils,returns,82,4-2-3-5-1,true,4,4096,8,9948201,0.007322420214080288,1.1318505002921199e-5,0.008629545921512225,0.491223209
Utils,returns,83,4-2-5-1-3,false,3,4096,8,9948301,0.008136765382831847,4.2888605166797896e-7,0.009040476679679475,0.367590875
Utils,returns,84,4-2-5-3-1,false,3,4096,8,9948401,0.007670834331842746,1.3755692308504575e-6,0.007807684405177728,0.442672583
Utils,returns,85,4-3-1-2-5,false,3,4096,8,9948501,0.009543032630909748,5.438263677553688e-7,0.006574892130675981,0.44438925
Utils,returns,86,4-3-1-5-2,false,3,4096,8,9948601,0.008916738792871505,1.749911008719978e-7,0.011916991986850216,0.43867
Utils,returns,87,4-3-2-1-5,true,4,4096,8,9948701,0.008321972004658753,9.590529227630714e-7,0.009862338196013972,0.583510333
Utils,returns,88,4-3-2-5-1,true,4,4096,8,9948801,0.007557169008633355,1.0521965071015628e-5,0.008218615163344977,0.56053225
Utils,returns,89,4-3-5-1-2,false,3,4096,8,9948901,0.007817581245535917,1.0330830348397914e-6,0.006780357509759606,0.376838916
Utils,returns,90,4-3-5-2-1,false,3,4096,8,9949001,0.00752714150951993,6.064758356082027e-7,0.008835011300595849,0.691770708
Utils,returns,91,4-5-1-2-3,true,4,4096,8,9949101,0.007984907125901329,3.1424769658408793e-7,0.007807684405177728,0.449012958
Utils,returns,92,4-5-1-3-2,true,4,4096,8,9949201,0.007831490103137648,4.5582419120704256e-7,0.008835011300595849,0.441426792
Utils,returns,93,4-5-2-1-3,false,3,4096,8,9949301,0.007994861456106547,1.226688077591245e-7,0.008013149784261353,0.376171458
Utils,returns,94,4-5-2-3-1,true,4,4096,8,9949401,0.007739544276159199,9.198579602951842e-7,0.008013149784261353,0.493592042
Utils,returns,95,4-5-3-1-2,false,3,4096,8,9949501,0.0074933387354408345,6.351924305355463e-8,0.0084240805424286,0.370111333
Utils,returns,96,4-5-3-2-1,true,4,4096,8,9949601,0.007449999655185701,9.73096569002434e-7,0.007191288267926854,0.503777583
Utils,returns,97,5-1-2-3-4,true,4,4096,8,9949701,0.007312603277841462,6.159677468881005e-7,0.010478734333264845,0.512468042
Utils,returns,98,5-1-2-4-3,false,3,4096,8,9949801,0.00786407422685711,1.5124197101854076e-7,0.007191288267926854,0.376667583
Utils,returns,99,5-1-3-2-4,true,4,4096,8,9949901,0.007000245711835296,8.114362580045022e-7,0.007191288267926854,0.751857333
Utils,returns,100,5-1-3-4-2,false,3,4096,8,9950001,0.007181613406344497,1.4196716681656444e-7,0.007602219026094103,0.41199525
Utils,returns,101,5-1-4-2-3,true,4,4096,8,9950101,0.0077306240256977115,1.1055695476251406e-6,0.007191288267926854,0.462598875
Utils,returns,102,5-1-4-3-2,true,4,4096,8,9950201,0.007446636131196488,1.0415051223121965e-6,0.007602219026094103,0.444979416
Utils,returns,103,5-2-1-3-4,false,3,4096,8,9950301,0.008959097778773894,7.991745916832163e-7,0.010478734333264845,0.395473
Utils,returns,104,5-2-1-4-3,false,3,4096,8,9950401,0.009246629496100734,2.8618309754923003e-7,0.00698582288884323,0.371780584
Utils,returns,105,5-2-3-1-4,true,4,4096,8,9950501,0.010152981071730637,9.92892304591017e-7,0.010067803575097596,0.505051208
Utils,returns,106,5-2-3-4-1,true,4,4096,8,9950601,0.01055279932654502,8.197620465639126e-6,0.007602219026094103,0.521092209
Utils,returns,107,5-2-4-1-3,false,3,4096,8,9950701,0.009463537676828128,8.402898113005758e-7,0.007807684405177728,0.388454291
Utils,returns,108,5-2-4-3-1,false,3,4096,8,9950801,0.009667981137668586,1.7772867029054693e-6,0.011095130470515718,0.418671333
Utils,returns,109,5-3-1-2-4,false,3,4096,8,9950901,0.007796134310511553,4.2300454097367456e-7,0.008835011300595849,0.655016042
Utils,returns,110,5-3-1-4-2,false,3,4096,8,9951001,0.007492050996390202,4.6646852284023207e-7,0.0084240805424286,0.396646625
Utils,returns,111,5-3-2-1-4,true,4,4096,8,9951101,0.009321067453209542,1.4103590800820636e-6,0.009656872816930347,0.512924042
Utils,returns,112,5-3-2-4-1,true,4,4096,8,9951201,0.009634638670677197,1.1026866846566364e-5,0.01027326895418122,0.51192775
Utils,returns,113,5-3-4-1-2,false,3,4096,8,9951301,0.007569494577141265,5.220187557960208e-7,0.0084240805424286,0.378935083
Utils,returns,114,5-3-4-2-1,false,3,4096,8,9951401,0.008232946490156911,1.8867826801140989e-6,0.011300595849599342,0.420275584
Utils,returns,115,5-4-1-2-3,true,4,4096,8,9951501,0.007737817224965141,2.7357258075893847e-7,0.009245942058763099,0.458018709
Utils,returns,116,5-4-1-3-2,true,4,4096,8,9951601,0.007415575862038193,3.1454568402896337e-7,0.009656872816930347,0.458988417
Utils,returns,117,5-4-2-1-3,false,3,4096,8,9951701,0.008172949467874675,5.99179365288418e-7,0.009451407437846723,0.394504917
Utils,returns,118,5-4-2-3-1,true,4,4096,8,9951801,0.008269243266765345,5.23659642559003e-6,0.007602219026094103,0.770774
Utils,returns,119,5-4-3-1-2,false,3,4096,8,9951901,0.0073264940465151305,5.879193799720407e-7,0.008835011300595849,0.375889208
Utils,returns,120,5-4-3-2-1,true,4,4096,8,9952001,0.007789076113513857,6.593531802727746e-6,0.008218615163344977,0.514145625
Utils,absolute,1,1-2-3-4-5,false,3,4096,8,10040101,0.009381292633212877,4.775088340703217e-7,0.008936170212765958,0.760092792
Utils,absolute,2,1-2-3-5-4,false,3,4096,8,10040201,0.008942373502305947,9.300943051366443e-7,0.009574468085106383,0.747854333
Utils,absolute,3,1-2-4-3-5,false,3,4096,8,10040301,0.008812006509058746,8.32541952782705e-8,0.007659574468085106,0.744927458
Utils,absolute,4,1-2-4-5-3,false,3,4096,8,10040401,0.008141789161820033,7.259207476248089e-7,0.009148936170212766,0.761304916
Utils,absolute,5,1-2-5-3-4,false,3,4096,8,10040501,0.008498869345657075,2.980215244048708e-7,0.009574468085106383,0.770206166
Utils,absolute,6,1-2-5-4-3,false,3,4096,8,10040601,0.00835264764058542,5.314292941177418e-7,0.008297872340425531,0.76134725
Utils,absolute,7,1-3-2-4-5,false,3,4096,8,10040701,0.009085657815496577,3.580524374019178e-7,0.006382978723404255,0.758905042
Utils,absolute,8,1-3-2-5-4,false,3,4096,8,10040801,0.008951711352543468,2.756989081401057e-7,0.007659574468085106,0.963843541
Utils,absolute,9,1-3-4-2-5,false,3,4096,8,10040901,0.008190584249881961,1.913932892199135e-7,0.007659574468085106,0.76805375
Utils,absolute,10,1-3-4-5-2,false,3,4096,8,10041001,0.007994567703218138,8.606874989045062e-7,0.006170212765957447,0.795821209
Utils,absolute,11,1-3-5-2-4,false,3,4096,8,10041101,0.008260002899141741,3.089924150417731e-7,0.010851063829787235,0.7337895
Utils,absolute,12,1-3-5-4-2,false,3,4096,8,10041201,0.008264469828575975,7.490886006813284e-7,0.009574468085106383,0.750354667
Utils,absolute,13,1-4-2-3-5,false,3,4096,8,10041301,0.008465009658911565,2.222331934797131e-7,0.008723404255319148,0.71655725
Utils,absolute,14,1-4-2-5-3,false,3,4096,8,10041401,0.0078033425699014424,4.499552858897638e-7,0.005957446808510639,0.74349525
Utils,absolute,15,1-4-3-2-5,false,3,4096,8,10041501,0.00822042317337787,5.712666657270446e-7,0.007659574468085106,0.829983125
Utils,absolute,16,1-4-3-5-2,false,3,4096,8,10041601,0.007822022965873811,4.82990983657664e-7,0.006808510638297872,0.839609375
Utils,absolute,17,1-4-5-2-3,false,3,4096,8,10041701,0.008080440988076322,1.6335071438045246e-7,0.009361702127659575,0.7485085
Utils,absolute,18,1-4-5-3-2,false,3,4096,8,10041801,0.008328355413635398,6.900290230752399e-7,0.009148936170212766,0.976978708
Utils,absolute,19,1-5-2-3-4,true,4,4096,8,10041901,0.008475710678552024,5.209904896951569e-7,0.008085106382978723,1.033193458
Utils,absolute,20,1-5-2-4-3,true,4,4096,8,10042001,0.008101411252018189,6.78603712182564e-7,0.006808510638297872,1.074063584
Utils,absolute,21,1-5-3-2-4,true,4,4096,8,10042101,0.008329159771588835,5.530916757713572e-7,0.006170212765957447,1.137808417
Utils,absolute,22,1-5-3-4-2,true,4,4096,8,10042201,0.008409674295175673,1.298504542699338e-6,0.008723404255319148,1.101640083
Utils,absolute,23,1-5-4-2-3,true,4,4096,8,10042301,0.008138866137449569,1.3196960012851946e-6,0.008297872340425531,1.044606
Utils,absolute,24,1-5-4-3-2,true,4,4096,8,10042401,0.008614776586590782,1.833097834788215e-6,0.010638297872340425,1.175680625
Utils,absolute,25,2-1-3-4-5,false,3,4096,8,10042501,0.009253710693007776,1.2214190133167534e-6,0.008085106382978723,0.808162167
Utils,absolute,26,2-1-3-5-4,false,3,4096,8,10042601,0.008708444695018526,5.131908946401673e-7,0.00851063829787234,1.04753625
Utils,absolute,27,2-1-4-3-5,false,3,4096,8,10042701,0.00885839239878753,6.430166968562599e-7,0.010212765957446808,0.835296583
Utils,absolute,28,2-1-4-5-3,false,3,4096,8,10042801,0.008360315802208473,2.5467483072171527e-6,0.009361702127659575,0.826234917
Utils,absolute,29,2-1-5-3-4,true,4,4096,8,10042901,0.008398946152860944,1.1972719949243103e-6,0.009574468085106383,1.050822625
Utils,absolute,30,2-1-5-4-3,true,4,4096,8,10043001,0.00854411511674922,4.832476905442247e-6,0.006595744680851064,1.051406583
Utils,absolute,31,2-3-1-4-5,false,3,4096,8,10043101,0.00877540407511808,2.2553916748320393e-6,0.008085106382978723,0.801228208
Utils,absolute,32,2-3-1-5-4,true,4,4096,8,10043201,0.008364235742014716,6.591599916620563e-6,0.009361702127659575,1.122374875
Utils,absolute,33,2-3-4-1-5,true,4,4096,8,10043301,0.008206775881202498,2.6724052170609946e-6,0.007659574468085106,1.001443
Utils,absolute,34,2-3-4-5-1,true,4,4096,8,10043401,0.008297739874095121,6.682795100100103e-6,0.009574468085106383,0.999940875
Utils,absolute,35,2-3-5-1-4,true,4,4096,8,10043501,0.007501539226776862,5.702479010760444e-6,0.007021276595744681,1.384640834
Utils,absolute,36,2-3-5-4-1,false,3,4096,8,10043601,0.008014549603256205,1.5130860540948003e-6,0.006808510638297872,0.826916583
Utils,absolute,37,2-4-1-3-5,false,3,4096,8,10043701,0.00851992158117822,1.0796636031143016e-6,0.006808510638297872,0.785526042
Utils,absolute,38,2-4-1-5-3,true,4,4096,8,10043801,0.008073789519278294,5.872383286424885e-6,0.007659574468085106,1.064443125
Utils,absolute,39,2-4-3-1-5,true,4,4096,8,10043901,0.008366576886305814,5.972006501454725e-7,0.007872340425531916,1.090172125
Utils,absolute,40,2-4-3-5-1,true,4,4096,8,10044001,0.00846689742933869,1.6219087263151695e-6,0.006808510638297872,1.220834417
Utils,absolute,41,2-4-5-1-3,true,4,4096,8,10044101,0.008026109244794412,6.697952481955707e-6,0.006595744680851064,1.093920375
Utils,absolute,42,2-4-5-3-1,false,3,4096,8,10044201,0.008572157917704073,9.25981292883011e-7,0.009361702127659575,0.780923833
Utils,absolute,43,2-5-1-3-4,true,4,4096,8,10044301,0.008046060067157036,1.6993471568801618e-6,0.00851063829787234,1.291623666
Utils,absolute,44,2-5-1-4-3,true,4,4096,8,10044401,0.008171433800905868,6.137967332986194e-6,0.008723404255319148,1.076677042
Utils,absolute,45,2-5-3-1-4,false,3,4096,8,10044501,0.007506799757416892,8.354159647571621e-7,0.006170212765957447,0.800916334
Utils,absolute,46,2-5-3-4-1,false,3,4096,8,10044601,0.0081402971211491,1.261384978477378e-6,0.006170212765957447,0.77574225
Utils,absolute,47,2-5-4-1-3,false,3,4096,8,10044701,0.00790224477338411,2.071065432255613e-6,0.00978723404255319,0.806550667
Utils,absolute,48,2-5-4-3-1,false,3,4096,8,10044801,0.008507443718325014,6.314778008934345e-7,0.010638297872340425,0.791305292
Utils,absolute,49,3-1-2-4-5,false,3,4096,8,10044901,0.008857512216484956,1.4435657707368538e-7,0.008723404255319148,0.786693
Utils,absolute,50,3-1-2-5-4,false,3,4096,8,10045001,0.008918007263307793,3.5280940254543723e-7,0.008297872340425531,0.804580792
Utils,absolute,51,3-1-4-2-5,false,3,4096,8,10045101,0.007923661883505845,7.138025367749298e-7,0.005106382978723404,0.797140834
Utils,absolute,52,3-1-4-5-2,false,3,4096,8,10045201,0.00782780814256404,1.5940868731024823e-6,0.006808510638297872,0.836365292
Utils,absolute,53,3-1-5-2-4,true,4,4096,8,10045301,0.008199941758741693,1.0542621477269135e-6,0.008936170212765958,1.32750375
Utils,absolute,54,3-1-5-4-2,true,4,4096,8,10045401,0.008142571152671328,6.006291625330956e-6,0.008936170212765958,1.072044125
Utils,absolute,55,3-2-1-4-5,false,3,4096,8,10045501,0.00875269448567249,1.2642456530803688e-7,0.01148936170212766,0.757587875
Utils,absolute,56,3-2-1-5-4,true,4,4096,8,10045601,0.008641055019208168,8.90474131190651e-7,0.007872340425531916,1.044291375
Utils,absolute,57,3-2-4-1-5,true,4,4096,8,10045701,0.008023367005922474,8.89051163895576e-7,0.007872340425531916,1.026772792
Utils,absolute,58,3-2-4-5-1,true,4,4096,8,10045801,0.008015284304008542,6.015476188132268e-7,0.007021276595744681,1.013599583
Utils,absolute,59,3-2-5-1-4,true,4,4096,8,10045901,0.007665748412871845,1.106943722962546e-6,0.008936170212765958,1.051933167
Utils,absolute,60,3-2-5-4-1,false,3,4096,8,10046001,0.007832103881115006,1.3072086355185475e-7,0.010212765957446808,0.772209625
Utils,absolute,61,3-4-1-2-5,false,3,4096,8,10046101,0.007827359369170474,4.978385316460599e-7,0.008723404255319148,0.848039375
Utils,absolute,62,3-4-1-5-2,true,4,4096,8,10046201,0.007667215027830144,4.079224433614069e-6,0.00851063829787234,1.292017792
Utils,absolute,63,3-4-2-1-5,true,4,4096,8,10046301,0.008008300869818154,2.2311957980735116e-7,0.007872340425531916,1.033032708
Utils,absolute,64,3-4-2-5-1,true,4,4096,8,10046401,0.008029793465953712,2.4479892894561614e-7,0.00978723404255319,1.026843958
Utils,absolute,65,3-4-5-1-2,true,4,4096,8,10046501,0.008654043834066507,6.030918705386058e-6,0.008085106382978723,1.081098125
Utils,absolute,66,3-4-5-2-1,false,3,4096,8,10046601,0.008755168745317966,3.4990388787637565e-7,0.01,0.786337291
Utils,absolute,67,3-5-1-2-4,true,4,4096,8,10046701,0.008125254983347147,8.207164537219876e-7,0.006595744680851064,1.075916459
Utils,absolute,68,3-5-1-4-2,true,4,4096,8,10046801,0.008206709354259585,4.0738528972536565e-6,0.007872340425531916,1.07856725
