case_id,d,event,dependence,method,N_or_maxpts,replicate,seed,estimate,reference,abs_error,runtime_s,internal_error,inform,algorithm,nshifts
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,18,729845,0.5747421479779166,0.5746657749936169,7.637298429963302e-5,0.000823625,0.0008062433382677011,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,18,271845,0.573486328125,0.5746657749936169,0.001179446868616929,0.030927375,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,18,271845,0.5745970536773263,0.5746657749936169,6.872131629065414e-5,0.027419875,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,19,271846,0.57666015625,0.5746657749936169,0.001994381256383071,0.028036209,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,19,271846,0.5746514387299203,0.5746657749936169,1.4336263696623774e-5,0.026840292,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,19,729846,0.5745303275489829,0.5746657749936169,0.00013544744463400704,0.000836333,0.000789166816119209,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,20,271847,0.5746919663872542,0.5746657749936169,2.6191393637242655e-5,0.02542,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,20,729847,0.5748171051891356,0.5746657749936169,0.0001513301955187174,0.000886958,0.0006852854109663212,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,20,271847,0.572021484375,0.5746657749936169,0.002644290618616929,0.031659042,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,21,729848,0.5749573616811784,0.5746657749936169,0.00029158668756146255,0.000825583,0.0006186491735960201,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,21,271848,0.57275390625,0.5746657749936169,0.001911868743616929,0.027294334,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,21,271848,0.5746341679226112,0.5746657749936169,3.160707100569038e-5,0.024890291,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,22,271849,0.57666015625,0.5746657749936169,0.001994381256383071,0.027741375,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,22,271849,0.574693313503018,0.5746657749936169,2.75385094010705e-5,0.025299334,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,22,729849,0.5745085471261535,0.5746657749936169,0.00015722786746341644,0.000807417,0.0010594173623516216,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,23,271850,0.5746355999638314,0.5746657749936169,3.017502978552855e-5,0.025337292,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,23,729850,0.5745715891225702,0.5746657749936169,9.418587104670362e-5,0.000801709,0.0007356789672428804,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,23,271850,0.574462890625,0.5746657749936169,0.00020288436861692905,0.028469375,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,24,729851,0.5745471442563899,0.5746657749936169,0.00011863073722706563,0.000811709,0.0008501487642462932,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,24,271851,0.573486328125,0.5746657749936169,0.001179446868616929,0.030281459,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,24,271851,0.5746908152457298,0.5746657749936169,2.5040252112917827e-5,0.026435875,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,25,271852,0.576171875,0.5746657749936169,0.001506100006383071,0.028922917,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,25,271852,0.5746458348105072,0.5746657749936169,1.9940183109690146e-5,0.055189125,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,25,729852,0.5748492461940395,0.5746657749936169,0.00018347120042261356,0.000913666,0.0006434360940459861,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,26,271853,0.5746176484117995,0.5746657749936169,4.812658181740925e-5,0.1987625,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,26,729853,0.5744736061687343,0.5746657749936169,0.00019216882488259923,0.000902542,0.0006983498228300926,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,26,271853,0.573486328125,0.5746657749936169,0.001179446868616929,0.02848725,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,27,729854,0.5746867544354489,0.5746657749936169,2.0979441831991963e-5,0.000820042,0.0011357163714919671,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,27,271854,0.57470703125,0.5746657749936169,4.1256256383070955e-5,0.0288575,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,27,271854,0.5746552574068019,0.5746657749936169,1.0517586815028679e-5,0.025511625,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,28,271855,0.57421875,0.5746657749936169,0.00044702499361692905,0.028894833,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,28,271855,0.5747039880822751,0.5746657749936169,3.8213088658145544e-5,0.02542875,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,28,729855,0.5750529406019138,0.5746657749936169,0.00038716560829687996,0.000834333,0.00041206181563078494,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,29,271856,0.5746026762870667,0.5746657749936169,6.30987065501909e-5,0.025245958,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,29,729856,0.5748303891224259,0.5746657749936169,0.00016461412880897086,0.00082375,0.000535261422968596,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,29,271856,0.572998046875,0.5746657749936169,0.001667728118616929,0.028038416,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,30,729857,0.5748946729009594,0.5746657749936169,0.0002288979073424846,0.000815875,0.0009105203613722897,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,30,271857,0.575439453125,0.5746657749936169,0.000773678131383071,0.027831167,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,30,271857,0.5746482782907514,0.5746657749936169,1.7496702865549274e-5,0.025121958,NaN,-1,,1
